-0.62684,0.58514,0.83502,0.61793,-0.27731,0.75706,0.23001,0.17404,-0.73209,0.67271,-0.78973,0.53639,-0.88825,0.33047,0.38747,-0.31378,0.82641,-0.05894,0.13013,-0.12189,15.56607
0.26983,-0.64470,0.09178,-0.58509,-0.61678,-0.17167,-0.04967,0.28267,0.39790,-0.12911,0.15040,-0.06621,0.47615,0.94472,-0.02312,0.74968,-0.06271,-0.17364,-0.49663,-0.52284,15.31008
0.10548,-0.82860,0.99575,-0.59718,0.71667,0.53371,0.27895,-0.00574,-0.27818,-0.99334,0.36891,0.45590,-0.11049,0.52852,0.42008,-0.65136,0.02527,-0.53609,-0.69397,0.04353,15.01253
0.05142,0.57197,0.26277,0.37551,-0.83464,0.26226,-0.93821,0.22022,-0.19889,-0.55587,-0.95917,0.26638,0.03042,0.88619,-0.41106,-0.93358,0.91627,0.04300,0.04016,0.47101,14.94885
0.68414,-0.13947,0.08630,-0.29507,0.27054,-0.63946,0.62432,-0.95991,-0.21140,-0.75255,-0.38345,0.68717,-0.50732,0.88795,-0.50831,-0.54520,0.92491,-0.20209,-0.51404,-0.15239,11.90549
-0.73006,0.75385,0.32731,-0.21124,-0.57364,0.85388,-0.20351,-0.43096,0.12739,0.68305,-0.45985,0.28034,-0.11423,-0.87609,-0.03781,0.57435,0.63560,0.84716,-0.05187,-0.48724,10.78264
-0.69726,-0.83558,0.50457,-0.63404,-0.17355,0.58717,-0.94214,0.36703,0.38740,-0.81459,-0.35597,0.51839,0.28284,-0.21799,-0.39968,0.29469,0.28382,0.80833,-0.49755,-0.28029,10.52745
0.52796,0.84960,-0.59936,-0.02923,0.61972,-0.81501,-0.71820,-0.51931,0.34259,0.41593,-0.57003,-0.45156,0.51990,0.84273,0.16857,0.63590,0.43622,-0.83867,0.70604,0.28979,13.72969
-0.04185,0.71210,-0.89973,-0.95586,0.58222,0.35011,-0.02381,0.05889,0.98826,0.11644,0.45982,-0.65791,0.61392,-0.23614,-0.23005,-0.40981,0.28449,0.78888,-0.92751,-0.52319,10.33533
-0.96665,0.38619,0.52213,-0.23982,0.20325,0.54484,0.93881,0.07790,0.66280,-0.36939,0.54266,0.54814,0.89822,0.90409,-0.51962,-0.61399,-0.78669,0.93909,-0.06840,-0.48205,12.73091
-0.33121,0.88117,0.31667,-0.51977,-0.12750,-0.84219,0.05626,0.35508,0.20032,-0.10605,-0.39817,-0.69357,-0.59424,0.18314,-0.42124,0.45278,0.88335,-0.62299,0.97923,-0.99931,12.64921
0.70492,-0.29609,-0.89802,-0.44692,-0.66542,0.62201,0.20517,0.26028,0.66184,-0.12623,0.80738,0.93270,-0.41439,0.25627,-0.42287,-0.84183,0.38769,-0.24845,0.20569,-0.84093,10.61111
0.48536,-0.37269,-0.04144,0.28485,0.08476,-0.35601,0.66537,-0.86939,0.26933,0.61520,-0.03606,0.93604,0.69462,-0.30349,0.61374,-0.29645,0.74611,-0.14723,0.97284,-0.11048,11.33657
0.02342,0.19529,0.96766,-0.23170,0.96021,-0.35800,0.93580,0.21788,-0.25801,-0.11999,0.62653,0.19034,-0.44072,0.35270,0.66531,-0.41604,0.05479,-0.49627,0.09415,-0.59841,18.02317
-0.26426,-0.31789,0.02387,-0.93037,0.33210,0.50114,-0.20931,-0.20617,-0.24023,-0.45705,0.50094,-0.43235,-0.10219,-0.63239,0.84659,0.18495,-0.28750,0.35520,-0.19079,-0.37410,10.71947
0.28621,0.60614,-0.38534,0.62286,0.31605,-0.25585,0.11782,0.28988,0.06076,-0.75685,-0.13957,0.09684,-0.07190,0.11665,0.51339,0.62727,-0.96242,-0.77356,-0.39781,0.92280,23.09652
0.37507,0.06383,0.20116,-0.31030,0.31341,0.55895,-0.82975,-0.33487,0.95154,0.52231,-0.78597,0.72081,-0.60252,-0.66173,0.84730,0.83491,-0.76880,-0.73253,-0.62689,-0.62484,10.72509
-0.26532,-0.15625,0.82621,-0.01355,0.85162,-0.59461,-0.44564,-0.58569,0.80343,0.86867,-0.88135,-0.35951,0.64596,-0.20666,-0.25014,-0.55657,-0.18388,0.15453,-0.48363,-0.07195,13.15548
-0.99207,0.98922,-0.87818,-0.17205,0.00246,0.16461,0.44129,0.60346,0.24138,-0.53366,-0.13231,0.48271,0.15613,-0.58555,-0.60783,0.59506,-0.99346,-0.25735,0.61411,-0.08968,11.71730
-0.92853,-0.92593,-0.07156,-0.04236,-0.18798,-0.97932,-0.26657,-0.10525,-0.15212,0.83124,-0.31837,0.09235,0.59762,-0.47189,0.08820,0.27496,-0.28499,-0.36518,0.64319,0.23972,12.44683
0.78903,-0.84077,-0.41728,-0.42154,0.34733,-0.33348,-0.95469,-0.55251,-0.68896,0.53160,-0.61159,0.21640,0.51966,-0.05410,-0.52558,-0.62513,-0.12801,0.48355,-0.56477,0.09238,11.78313
0.23429,0.62131,-0.88589,0.72216,-0.83642,-0.61541,-0.68943,0.71870,-0.30449,0.26256,-0.68326,0.38902,-0.65557,-0.63353,-0.25334,0.09668,-0.40549,0.71083,-0.24620,0.22400,16.56820
-0.23359,-0.88233,-0.76545,0.34413,-0.32255,0.05591,-0.20297,0.12409,-0.39885,-0.64147,-0.56738,0.51762,-0.44311,0.58140,-0.87544,0.47170,0.57364,-0.26827,-0.20363,0.96845,11.75783
0.14965,0.76974,0.22637,0.80048,-0.09701,0.85473,0.59026,-0.99516,0.70925,-0.99646,-0.15812,0.40427,0.12412,0.65378,0.78933,0.39621,-0.47628,0.44306,0.67269,-0.26571,11.63701
-0.35422,0.05950,0.27627,0.90595,-0.19745,0.30519,0.21907,0.05355,-0.74539,-0.18461,0.70668,0.45923,-0.57533,-0.45483,-0.04302,-0.84002,0.54498,0.88766,0.78602,-0.51471,10.91987
0.11560,-0.08299,-0.07655,0.52692,-0.09713,-0.70545,0.65832,-0.70731,-0.95925,-0.34149,0.51675,0.26603,0.42193,-0.72559,-0.32771,-0.39424,-0.14608,-0.41812,0.49158,-0.00285,11.21175
0.28485,0.13836,-0.43424,0.43823,0.44095,-0.44097,0.43450,0.17442,-0.31663,-0.23136,-0.24496,0.68529,0.86844,0.46753,-0.59536,0.90282,0.91787,-0.38401,-0.24883,-0.77672,10.92094
-0.37764,-0.65920,-0.59006,-0.57593,0.77677,-0.18051,-0.88289,-0.75134,-0.30523,0.61211,-0.27773,0.49569,-0.01618,-0.03172,0.11327,0.03463,0.90505,0.23120,-0.13272,-0.43749,11.14453
0.71118,0.46765,-0.19876,-0.15774,0.33524,0.75910,0.28324,-0.37303,-0.07721,-0.06394,-0.34523,-0.78739,0.98624,0.45620,-0.29787,-0.33626,-0.74674,0.74543,-0.67545,0.05775,13.62523
0.56210,-0.50120,-0.46322,0.26370,0.52548,0.32347,-0.85968,0.93253,-0.58197,-0.00062,-0.11537,-0.75014,-0.48655,0.47511,0.94000,-0.23494,0.49169,0.94486,0.39670,0.79444,13.99400
-0.64157,-0.46107,-0.51188,0.37643,0.28434,0.45501,0.64256,0.62621,-0.06571,0.90699,-0.09815,-0.40722,0.35713,-0.50044,0.51564,0.64214,-0.31698,0.62211,-0.48033,0.69599,15.22310
-0.15400,-0.81172,-0.09763,0.35932,-0.87745,-0.24693,0.81809,-0.76890,0.23444,0.78572,-0.06592,0.54622,0.96843,-0.30982,-0.87167,0.65718,0.51891,0.63767,0.25854,-0.56085,11.13471
0.85117,0.88666,0.91411,0.30203,-0.82982,0.62463,-0.68069,0.58220,-0.41317,0.56164,0.52755,0.86042,0.19082,-0.97236,-0.40290,-0.08472,0.24627,-0.18341,-0.12496,-0.04001,14.69088
-0.06020,-0.86668,0.86839,0.63634,-0.70662,0.61551,0.20172,0.89553,-0.04462,0.41410,-0.18883,0.00525,-0.27791,-0.94672,0.43733,0.61756,-0.03024,-0.54125,0.26755,0.26075,17.11052
-0.56031,-0.54450,0.77508,0.23582,-0.28502,-0.74062,0.35772,-0.66125,-0.44903,0.52712,0.67016,-0.40397,0.02377,0.70705,0.16826,0.21315,-0.66814,-0.54224,-0.52156,0.19181,22.42333
0.69489,0.30327,-0.15211,-0.51559,0.47350,-0.14306,-0.75868,-0.72341,0.85081,-0.30158,-0.48539,0.39522,0.15171,-0.32798,0.55916,-0.49176,-0.11153,0.43603,-0.37986,-0.11607,10.36552
0.14826,0.36901,-0.45987,0.87061,0.09877,0.21897,0.97227,-0.71868,-0.62592,0.64740,0.11518,0.54794,0.25962,0.33822,-0.99048,0.31190,0.53087,0.97719,-0.77885,-0.81102,10.22639
0.30548,-0.42518,0.62746,0.29730,-0.73349,0.57128,0.70094,0.53366,-0.79771,0.36661,0.20841,-0.22808,0.32962,0.94207,0.43050,0.77495,0.10974,0.02065,-0.15251,-0.03059,21.67608
-0.72166,0.72498,-0.58143,-0.56206,-0.58379,-0.26213,0.00452,-0.32889,-0.45700,-0.53356,-0.58987,-0.14642,-0.17165,-0.71643,0.25564,0.62292,0.38507,-0.06314,-0.61805,0.34433,20.86871
-0.51097,-0.25799,0.09520,-0.59711,-0.49600,0.97027,0.20142,0.51723,-0.43490,0.30091,0.41637,0.49022,0.70619,0.72483,0.17788,-0.63972,0.18005,-0.58065,0.27303,-0.32874,10.73407
-0.46147,-0.53817,0.03414,0.17830,0.94942,-0.77926,0.62744,0.02086,-0.06039,0.32099,0.67630,-0.17520,0.94003,-0.99203,-0.14386,0.03994,-0.27980,-0.47470,0.58050,-0.33449,11.38467
0.62790,-0.11401,-0.15235,0.22607,-0.30358,0.27036,0.96717,0.41935,-0.42166,-0.44966,0.64308,-0.41414,-0.90426,-0.02473,0.31240,0.53494,-0.07464,-0.60370,0.62276,-0.95807,11.48689
0.72065,0.08211,0.62896,0.01327,-0.73757,-0.09075,0.37703,-0.49020,0.31031,-0.70040,-0.48546,-0.47050,-0.60127,-0.31214,0.53653,0.12105,0.85637,-0.23841,-0.35955,-0.63921,14.49094
0.42431,-0.66610,0.91268,-0.90332,0.45061,0.97537,0.29301,0.19211,0.65358,-0.99395,0.38027,0.33708,0.58587,0.00070,0.80623,0.30020,-0.46547,0.70393,-0.26662,0.34200,13.05851
0.71368,-0.12431,0.50342,0.15394,0.17020,0.10457,-0.96121,0.34081,0.04459,-0.29649,-0.88195,0.53677,-0.69008,-0.18727,-0.08312,0.92071,0.00549,-0.59878,-0.25928,-0.57884,12.23679
-0.18716,0.46571,-0.27040,-0.70107,0.30721,-0.36334,-0.01880,-0.37216,0.55875,-0.19939,0.62614,0.31588,-0.39758,0.67865,0.74890,0.70733,0.04261,-0.88234,-0.93746,-0.16304,20.88676
-0.21714,-0.80483,0.78984,0.37806,-0.69357,0.22860,-0.16868,-0.09207,-0.33625,-0.50932,0.44066,0.53769,-0.64677,0.02481,-0.98038,-0.63104,0.81412,0.50417,-0.56197,0.56911,11.41741
-0.32391,-0.32287,-0.13517,0.09417,-0.14457,0.18508,-0.06894,-0.56480,0.64309,0.21556,-0.74373,0.36975,-0.33910,-0.59842,0.97865,0.28484,-0.83462,-0.42088,-0.58950,0.46025,14.14215
-0.82939,-0.23617,0.54423,0.44310,-0.59320,-0.20274,-0.58768,0.67079,0.57720,-0.02249,-0.75949,0.72868,0.77871,0.25117,-0.36247,0.30671,-0.64739,0.40443,-0.72798,-0.04617,16.81007
0.98924,0.44241,-0.14111,-0.32774,-0.05820,0.39849,0.04279,-0.43174,0.70885,0.15215,0.11652,0.75790,0.45878,0.73847,0.00638,0.06247,0.91876,0.00810,-0.18697,0.35072,10.25515
-0.34099,-0.25115,-0.27558,-0.23210,0.87124,0.82030,-0.22696,-0.62017,0.02611,-0.20541,0.63801,-0.08446,-0.96044,0.41442,0.38680,0.58021,-0.06945,0.12155,-0.43512,0.18019,10.11448
0.22569,-0.78079,-0.59941,0.86843,0.33213,-0.11360,-0.36018,0.43394,-0.20578,-0.01007,0.97767,0.39302,0.53587,0.77426,0.48635,-0.40865,0.47222,0.76254,-0.22982,-0.62971,10.51493
0.46611,-0.03994,0.58163,0.14169,-0.86704,-0.85615,-0.41698,0.16800,-0.13879,0.73768,-0.27523,-0.10622,0.59638,-0.30584,0.63661,-0.58548,0.98603,-0.38528,0.34391,-0.20812,15.33514
-0.00250,0.21977,-0.66034,0.27386,0.72510,0.81201,-0.51270,-0.31976,-0.53353,0.84099,-0.50654,0.01783,-0.08253,-0.87351,0.29742,0.72707,0.62054,-0.49012,0.17843,-0.92623,11.05185
0.96955,0.19332,-0.51997,0.69659,0.02809,-0.16383,0.67235,-0.65881,-0.31987,0.57356,-0.21451,0.10009,-0.89693,-0.30770,-0.36525,0.19341,-0.59428,0.35663,0.62697,0.52881,11.87993
-0.37813,0.84109,-0.12578,-0.64096,0.26652,-0.38927,0.68100,-0.53386,-0.53475,-0.19453,0.57950,0.33966,-0.83150,-0.77795,-0.88767,0.18305,-0.37413,0.61620,0.73776,-0.02860,11.35243
0.41704,0.78228,-0.73772,0.35165,0.85369,-0.88165,0.49803,-0.29407,0.54095,-0.39444,0.18912,0.49978,0.71152,-0.72577,-0.04208,-0.93891,-0.67386,0.46577,0.18183,0.65427,11.75316
0.40556,0.23085,-0.50271,0.16357,-0.00367,-0.28854,0.68109,-0.56898,-0.42711,0.34920,0.45234,0.51883,-0.09800,0.81321,0.78353,0.27979,-0.02921,-0.32680,-0.48976,0.73780,18.22873
-0.68947,0.19549,-0.29846,-0.23077,-0.98915,-0.94458,-0.91404,-0.69424,0.22530,0.04732,-0.63701,-0.21757,0.57912,-0.21618,0.25307,-0.82593,0.06808,-0.99330,0.11360,-0.62091,12.58983
0.39119,-0.78435,0.21702,-0.06019,0.78300,-0.65706,-0.90173,-0.85443,0.08347,-0.14185,0.06875,0.16088,-0.71595,0.45453,-0.01628,0.99415,0.26913,-0.62939,0.71924,-0.08519,9.43817
0.52169,0.21146,0.81081,0.93526,0.18912,-0.14300,-0.25157,-0.24363,-0.62967,0.84870,-0.34960,0.43388,0.06625,0.17772,-0.84065,-0.33344,-0.37639,0.13901,-0.37614,0.36095,15.03035
-0.32182,-0.57104,-0.63871,0.17344,0.61539,-0.84756,-0.22119,0.23567,0.77328,-0.71132,0.24381,0.23022,-0.67667,0.81595,-0.40660,-0.48966,-0.30279,0.77672,0.21657,-0.84607,10.92335
0.78198,-0.58631,-0.07319,0.47819,0.42580,0.32513,-0.44102,-0.83582,-0.39080,-0.51360,0.73873,0.31094,0.49370,-0.42187,0.33594,-0.97445,0.37517,-0.83374,-0.59125,-0.63398,10.32267
0.17560,-0.60564,-0.70303,0.09406,-0.99349,-0.28902,-0.48169,-0.25214,-0.99584,0.60217,-0.04994,-0.40834,0.35174,0.36394,0.53205,-0.68928,0.85368,-0.27505,-0.32024,-0.80351,11.01483
-0.56267,0.77660,0.60924,0.04472,0.06472,0.74615,-0.66269,0.36888,0.27696,-0.29833,0.91437,0.46180,-0.63773,-0.78299,-0.75996,-0.20803,-0.74286,0.40198,-0.19076,0.22538,10.97747
-0.01724,0.89443,-0.46393,-0.55248,0.64567,0.72597,-0.62455,0.64840,-0.68770,-0.01084,-0.78361,0.68128,-0.13781,0.40507,0.12168,0.22581,0.00294,0.10868,0.25766,0.22478,12.72857
0.34833,0.36868,-0.11359,-0.74695,0.42947,0.73790,0.76926,0.01109,0.89846,0.83101,0.13285,-0.25239,0.13824,0.16441,-0.06439,-0.70066,0.71436,-0.04390,0.45777,-0.02778,10.22137
0.77144,-0.74192,0.23786,-0.74626,-0.08889,-0.19165,0.35610,-0.51320,-0.01477,0.09138,0.83194,0.42595,-0.44630,0.40786,-0.10758,-0.25572,-0.63368,0.76128,-0.71257,-0.10997,11.10602
0.83315,0.45733,-0.67017,-0.78222,0.29209,-0.61625,-0.17566,-0.42051,-0.99597,-0.98549,-0.20015,0.73352,0.52069,0.20801,-0.54106,-0.17325,0.78536,-0.46888,0.68590,0.70423,11.92981
0.14459,-0.11456,-0.25911,0.33879,0.19466,0.46993,-0.81097,0.12334,0.34799,-0.21036,-0.67135,-0.07840,0.17038,0.08720,-0.64847,0.06906,0.82416,0.26332,0.73235,-0.69313,10.59448
0.47156,-0.47028,0.62587,0.78246,-0.31757,0.96921,-0.44678,-0.44767,-0.56004,0.73197,-0.74760,0.44253,-0.80533,-0.90686,-0.59200,-0.86013,-0.38863,-0.34467,0.49734,-0.17284,11.33231
-0.37867,-0.16437,-0.42066,0.77517,0.81642,0.62523,0.90850,-0.66609,-0.87078,0.82244,-0.37988,-0.29095,-0.45544,-0.35116,0.24407,-0.20475,-0.96098,0.24712,-0.46634,-0.48208,12.71613
0.39645,0.85720,0.01189,0.02178,0.21600,0.96972,-0.48365,-0.48136,-0.73356,0.46557,0.18936,-0.68122,0.50205,-0.15133,0.69657,0.10748,-0.33851,0.44255,-0.95305,0.19448,15.94876
-0.35533,0.33112,-0.91511,-0.04092,0.47972,0.19011,0.13166,-0.59625,0.48232,-0.32239,-0.48456,0.21590,-0.94045,0.12339,0.80697,0.06172,0.33264,-0.66576,-0.59650,0.07117,12.53026
0.15411,0.15776,0.25610,-0.80519,0.70904,0.30919,-0.34601,0.81562,0.62056,0.12130,0.61380,0.47286,0.57565,-0.60090,0.05325,-0.07281,-0.03059,0.73435,-0.95388,-0.05669,11.20335
-0.10790,-0.71405,-0.55396,0.11354,0.29808,0.62512,-0.04257,0.57048,0.66077,-0.12417,-0.94150,-0.57917,-0.30185,0.18028,-0.37614,-0.87770,0.55076,0.38370,0.05451,0.43550,11.55226
0.78958,0.87225,0.56542,0.26713,-0.87230,-0.61347,-0.87587,0.36097,-0.67888,-0.03511,-0.85932,-0.80233,0.21471,-0.39155,-0.31846,-0.70286,0.69854,0.30360,-0.45072,-0.24542,20.67168
-0.84826,-0.26538,0.08594,-0.30086,-0.02264,0.09341,0.54279,-0.40975,-0.85020,-0.77149,-0.29852,-0.94853,0.95157,0.78545,0.41563,-0.16215,0.32917,-0.46361,0.00401,-0.38481,17.46046
0.97909,-0.19214,-0.00108,0.32548,0.71556,-0.34108,-0.48931,0.05652,-0.30185,-0.13712,-0.45420,-0.61521,0.29217,0.27847,-0.62405,0.34673,-0.49552,0.95703,-0.38209,0.32064,14.21532
-0.37251,0.36535,0.80947,0.19281,-0.74861,-0.63772,-0.12992,0.79719,0.23014,0.33531,0.46326,-0.26471,0.70605,0.69914,0.93055,0.58453,-0.25245,0.39437,0.18160,0.02988,30.76653
-0.23586,0.89427,0.44270,-0.73543,-0.01234,-0.22684,-0.02906,-0.23906,0.18055,-0.49829,-0.28389,0.40974,0.33973,-0.28132,0.52471,0.72886,-0.38156,0.11226,0.11463,-0.10330,17.96283
-0.26135,0.04301,-0.20859,-0.04241,0.39407,0.45037,0.29192,0.84829,0.77376,0.48243,-0.28012,0.99217,0.79728,0.29467,0.52632,0.23078,-0.12833,-0.55357,0.87861,-0.73722,11.01982
0.64763,0.64751,-0.82715,0.67186,-0.39854,-0.99734,-0.42194,-0.89569,0.20190,-0.86842,-0.89598,-0.53021,0.11062,0.88899,0.81296,0.48199,-0.40563,-0.33084,0.09882,-0.07476,19.13901
-0.05473,-0.76889,-0.67355,-0.51395,0.55677,-0.15388,-0.37564,-0.20347,-0.93207,0.66168,0.07324,0.35378,-0.81320,-0.33415,0.83058,-0.50406,0.30152,0.49621,0.40884,-0.19323,10.56067
0.74031,0.05856,0.42906,0.12759,0.29120,0.30915,0.94360,-0.55950,0.38698,0.44138,0.19086,0.52000,-0.77069,0.17493,0.03427,-0.93393,0.30335,-0.06094,0.81681,-0.95382,11.57786
0.95388,-0.33135,-0.03633,-0.65468,-0.24465,-0.22713,0.46052,-0.36049,0.19810,0.41565,0.51477,0.57371,0.30936,0.09846,-0.24326,0.30903,0.54966,-0.37245,-0.23572,-0.20135,10.14458
-0.70774,0.88642,0.55005,-0.19229,0.05411,0.01523,-0.21057,0.79706,-0.22665,0.20495,-0.09649,-0.28951,-0.45808,0.41785,-0.09639,0.60132,-0.45075,0.26191,-0.69074,-0.29314,25.15533
0.68583,0.52440,-0.51692,0.68887,0.19679,-0.11439,0.10076,0.14067,0.36749,0.14912,-0.07819,-0.24671,-0.77608,0.58636,-0.06155,0.69590,0.24972,-0.23624,-0.34539,-0.85763,14.24888
0.27531,0.13908,-0.16102,0.54982,-0.76680,0.15887,0.93370,-0.50548,0.43876,-0.41877,-0.70631,-0.57037,0.02705,0.58916,-0.68212,-0.74281,-0.23869,0.14869,-0.59235,-0.80448,13.01226
0.15074,-0.46003,0.45558,0.64625,0.11317,-0.05609,0.15782,-0.21804,0.27410,0.40309,0.10834,0.42370,0.40523,0.14652,-0.22120,-0.19228,0.65439,0.07967,-0.95977,0.14656,11.15764
-0.36285,-0.87610,0.01862,-0.44305,0.87392,0.06646,0.33091,-0.29377,0.43518,0.59890,-0.36816,-0.25101,-0.60385,0.31614,-0.35778,-0.63484,-0.78889,0.44366,0.84150,-0.55923,12.34359
-0.16695,0.03328,-0.79127,0.65391,-0.70245,0.01786,0.32562,0.40613,0.05258,0.23045,0.27052,0.21423,0.28129,0.35716,0.11717,0.53555,-0.33344,-0.33772,0.68961,0.56333,14.50359
0.89356,0.87973,0.07072,-0.28163,-0.17778,-0.52642,0.45893,-0.72084,-0.06404,0.81319,-0.15269,0.90994,0.25586,0.15280,0.41810,-0.49169,-0.62632,-0.93034,-0.22849,-0.53968,15.23473
0.20074,0.91327,-0.46795,0.26843,0.66635,0.70213,-0.19011,-0.16465,0.33373,-0.49133,0.82812,0.68002,0.71586,-0.84553,0.71651,0.46707,0.89498,0.37928,0.30478,0.78442,11.22501
0.44296,0.27998,0.81508,0.29848,-0.32303,-0.24923,0.23183,-0.44642,-0.44277,-0.56111,0.10653,-0.48377,0.23432,0.56263,-0.35012,-0.44210,-0.51432,0.61765,0.04759,0.23817,17.68788
0.90347,0.17297,-0.36423,-0.66595,-0.47802,0.32052,-0.14376,-0.09012,0.22397,-0.44238,-0.11265,0.33511,-0.38896,0.52547,-0.85056,0.91077,-0.55582,-0.42504,-0.12293,0.77305,14.17739
0.34121,-0.63434,-0.54036,-0.41084,0.79279,-0.44361,-0.67735,0.82464,-0.03108,-0.63799,-0.21605,0.66867,0.71604,0.01631,0.55856,0.73679,-0.81413,-0.53588,0.24649,-0.76018,12.44971
