18.183915,0.077809,0
18.501876,0.082267,0
23.616102,0.144509,0
29.048524,0.186953,0
34.481107,0.198115,0
39.913619,0.220075,0
45.341249,0.433835,0
50.750651,0.931868,0
56.148755,1.542827,0
61.53885,2.220708,0
66.916869,2.988209,0
66.916869,2.988209,0
70.141738,3.50209,0
73.359957,4.056088,0
76.570985,4.650355,0
79.77511,5.280826,0
82.974919,5.932895,0
86.173811,6.589461,0
89.374782,7.235803,0
92.579534,7.863109,0
95.788509,8.468439,0
99.001876,9.049997,0
127.751161,12.599991,0
127.751232,12.599991,0
127.751304,12.599991,0
127.751375,12.599991,0
127.751447,12.599991,0
127.751518,12.599991,0
127.75159,12.599991,0
127.751661,12.599991,0
127.751733,12.599991,0
127.751804,12.599991,0
127.751876,12.599991,0
127.751876,12.599991,0
131.83036,12.557268,0
135.906606,12.416643,0
139.977093,12.15913,0
144.036652,11.765779,0
148.07865,11.221011,0
152.098994,10.534074,0
156.097147,9.727677,0
160.075031,8.826338,0
164.039886,7.869082,0
168.001876,6.89999,0
168.001876,6.89999,0
170.841119,6.222996,0
173.687075,5.574854,0
176.542253,4.968704,0
179.408471,4.417205,0
182.285949,3.92785,0
185.171677,3.489562,0
188.062367,3.085203,0
190.956418,2.705601,0
193.853003,2.345836,0
196.751876,2.005,0
196.751876,2.005,0
199.046487,1.74983,0
201.342537,1.507948,0
203.639976,1.279635,0
205.938671,1.064335,0
208.238368,0.859999,0
210.538907,0.665369,0
212.839856,0.47563,0
215.140826,0.286184,0
217.444706,0.13741,0
219.751876,0.0534,0
7.74315,0,0.441025
8.233887,0.106191,0.441025
8.733512,0.162055,0.441025
9.234853,0.200119,0.441025
9.736798,0.229285,0.441025
10.23906,0.252401,0.441025
10.741514,0.27088,0.441025
11.24407,0.286402,0.441025
11.746668,0.300473,0.441025
12.249274,0.314278,0.441025
12.751876,0.328242,0.441025
12.751876,0.328242,0.441025
18.207702,0.476801,0.441025
23.660593,0.706223,0.441025
29.107774,1.046539,0.441025
34.548571,1.476555,0.441025
39.982108,1.990752,0.441025
45.401935,2.631874,0.441025
50.802214,3.421827,0.441025
56.185493,4.32044,0.441025
61.554353,5.301898,0.441025
66.916869,6.317545,0.441025
66.916869,6.317545,0.441025
70.118331,6.927615,0.441025
73.32172,7.527479,0.441025
76.526739,8.11858,0.441025
79.732867,8.703628,0.441025
82.942821,9.267274,0.441025
86.154094,9.823396,0.441025
89.363274,10.391468,0.441025
92.57179,10.963281,0.441025
95.784756,11.509417,0.441025
99.001876,12.030651,0.441025
99.001876,12.030651,0.441025
101.857479,12.455423,0.441025
104.719608,12.834205,0.441025
107.585581,13.182651,0.441025
110.456157,13.490791,0.441025
113.331289,13.752991,0.441025
116.210595,13.964341,0.441025
119.093366,14.121592,0.441025
121.978421,14.229274,0.441025
124.864843,14.290133,0.441025
127.751876,14.300756,0.441025
127.751876,14.300761,0.441025
131.818098,14.276291,0.441025
135.883354,14.186619,0.441025
139.945563,14.006072,0.441025
144.001703,13.720485,0.441025
148.047221,13.31148,0.441025
152.077347,12.771542,0.441025
156.087837,12.101054,0.441025
160.077908,11.317913,0.441025
164.04226,10.413914,0.441025
168.001876,9.489624,0.441025
168.001876,9.498615,0.441025
170.84772,8.801721,0.441025
173.700636,8.13421,0.441025
176.558087,7.486424,0.441025
179.423787,6.876273,0.441025
182.300735,6.321645,0.441025
185.185377,5.80832,0.441025
188.073071,5.312407,0.441025
190.962542,4.826948,0.441025
193.854873,4.358872,0.441025
196.751876,3.920721,0.441025
196.751876,3.920721,0.441025
199.042721,3.571136,0.441025
201.33433,3.226625,0.441025
203.629857,2.909289,0.441025
205.928948,2.618861,0.441025
208.230285,2.346751,0.441025
210.533582,2.091782,0.441025
212.838422,1.851111,0.441025
215.143524,1.612957,0.441025
217.44875,1.376006,0.441025
219.751876,1.119753,0.441025
219.751878,1.119683,0.441025
220.345036,1.041723,0.441025
220.939192,0.971702,0.441025
221.532969,0.898554,0.441025
222.126091,0.820256,0.441025
222.719101,0.741102,0.441025
223.311888,0.660316,0.441025
223.90359,0.571968,0.441025
224.491733,0.46292,0.441025
225.063087,0.287898,0.441025
225.585865,0,0.441025
5.373415,0,0.882051
5.469079,0.074621,0.882051
5.572763,0.137709,0.882051
5.681657,0.191345,0.882051
5.794288,0.236635,0.882051
5.909467,0.275012,0.882051
6.026362,0.307812,0.882051
6.144431,0.336116,0.882051
6.263304,0.360834,0.882051
6.382733,0.382711,0.882051
6.502578,0.402419,0.882051
6.502578,0.402192,0.882051
7.124728,0.465956,0.882051
7.749329,0.499629,0.882051
8.374412,0.523188,0.882051
8.999599,0.543845,0.882051
9.624869,0.561793,0.882051
10.25022,0.576665,0.882051
10.875626,0.588994,0.882051
11.501054,0.600226,0.882051
12.126478,0.61162,0.882051
12.751876,0.624397,0.882051
12.751876,0.624397,0.882051
18.218789,0.767518,0.882051
23.680759,1.036569,0.882051
29.132032,1.471758,0.882051
34.567063,2.076904,0.882051
39.98759,2.801641,0.882051
45.39578,3.613439,0.882051
50.793634,4.491349,0.882051
56.175167,5.464131,0.882051
61.545819,6.495661,0.882051
66.916869,7.525117,0.882051
66.916869,7.525117,0.882051
70.115707,8.122872,0.882051
73.316491,8.710115,0.882051
76.51959,9.284594,0.882051
79.72539,9.843801,0.882051
82.933426,10.390038,0.882051
86.143225,10.925828,0.882051
89.354296,11.45394,0.882051
92.566268,11.976546,0.882051
95.780002,12.48818,0.882051
99.001876,12.944917,0.882051
99.001876,12.944917,0.882051
101.860752,13.331864,0.882051
104.720659,13.71107,0.882051
107.587049,14.037687,0.882051
110.458807,14.313078,0.882051
113.335469,14.531313,0.882051
116.215604,14.697819,0.882051
119.098056,14.81768,0.882051
121.982111,14.889343,0.882051
124.866906,14.919845,0.882051
127.751876,14.922979,0.882051
127.751876,14.922984,0.882051
131.810891,14.916297,0.882051
135.869436,14.849887,0.882051
139.926599,14.726563,0.882051
143.979536,14.505187,0.882051
148.024219,14.165217,0.882051
152.057175,13.706435,0.882051
156.074197,13.124819,0.882051
160.068611,12.404003,0.882051
164.043187,11.580335,0.882051
168.001876,10.683169,0.882051
168.001876,10.679731,0.882051
170.864457,10.01989,0.882051
173.726781,9.358935,0.882051
176.588969,8.69739,0.882051
179.454215,8.049255,0.882051
182.32658,7.433494,0.882051
185.204908,6.846161,0.882051
188.08659,6.275507,0.882051
190.97128,5.720255,0.882051
193.859413,5.183214,0.882051
196.751876,4.670031,0.882051
196.751876,4.670031,0.882051
199.040261,4.279578,0.882051
201.331118,3.903936,0.882051
203.626078,3.554309,0.882051
205.925332,3.234066,0.882051
208.22626,2.926016,0.882051
210.529019,2.632017,0.882051
212.833974,2.355729,0.882051
215.139666,2.085634,0.882051
217.445982,1.820928,0.882051
219.751876,1.552611,0.882051
219.751878,1.552905,0.882051
220.504265,1.46536,0.882051
221.255395,1.367512,0.882051
222.006537,1.269754,0.882051
222.758809,1.181183,0.882051
223.511944,1.100184,0.882051
224.264201,1.011505,0.882051
225.014172,0.905342,0.882051
225.754945,0.749414,0.882051
226.454636,0.46319,0.882051
227.046597,0,0.882051
3.966916,0,1.323076
4.147542,0.203224,1.323076
4.372972,0.356166,1.323076
4.621067,0.469325,1.323076
4.880504,0.553614,1.323076
5.146198,0.615597,1.323076
5.415294,0.660771,1.323076
5.686025,0.694946,1.323076
5.957569,0.721951,1.323076
6.229811,0.740546,1.323076
6.502578,0.747848,1.323076
6.502578,0.747884,1.323076
7.127193,0.773639,1.323076
7.751922,0.79655,1.323076
8.376732,0.817101,1.323076
9.001627,0.834869,1.323076
9.626594,0.849918,1.323076
10.251614,0.862631,1.323076
10.876665,0.873631,1.323076
11.501733,0.88371,1.323076
12.126803,0.89359,1.323076
12.751876,0.903349,1.323076
12.751876,0.903349,1.323076
18.226339,1.042544,1.323076
23.693973,1.346035,1.323076
29.146227,1.855439,1.323076
34.5761,2.565725,1.323076
39.989168,3.395488,1.323076
45.390263,4.300093,1.323076
50.78267,5.255155,1.323076
56.164156,6.269923,1.323076
61.539356,7.317605,1.323076
66.916869,8.353311,1.323076
66.916869,8.353311,1.323076
70.113165,8.949301,1.323076
73.312323,9.529729,1.323076
76.514291,10.094459,1.323076
79.719068,10.643009,1.323076
82.927079,11.172315,1.323076
86.13764,11.685947,1.323076
89.349821,12.189357,1.323076
92.563409,12.683698,1.323076
95.779288,13.162883,1.323076
99.001876,13.594099,1.323076
99.001876,13.594099,1.323076
101.862578,13.951935,1.323076
104.725184,14.294018,1.323076
107.593116,14.588032,1.323076
110.46598,14.829067,1.323076
113.342866,15.01615,1.323076
116.222374,15.15755,1.323076
119.103577,15.258596,1.323076
121.98598,15.316089,1.323076
124.868878,15.339068,1.323076
127.751876,15.340602,1.323076
127.751876,15.340621,1.323076
131.80392,15.338647,1.323076
135.855712,15.289686,1.323076
139.906641,15.194372,1.323076
143.954712,15.015853,1.323076
147.996893,14.734337,1.323076
152.029795,14.34171,1.323076
156.049949,13.835143,1.323076
160.051802,13.200045,1.323076
164.03702,12.467223,1.323076
168.001876,11.631793,1.323076
168.001876,11.629147,1.323076
170.87601,10.983794,1.323076
173.745002,10.31582,1.323076
176.612513,9.64152,1.323076
179.47883,8.962158,1.323076
182.347827,8.294224,1.323076
185.220968,7.644344,1.323076
188.097883,7.011382,1.323076
190.978555,6.395744,1.323076
